id,SiteId,customerId,spiderName,inputCategoryUrl,DateInserted,IsActive,urlType
312,4,6,amazon_detailx,https://www.amazon.com/Texas-Instruments-TI-84-Graphics-Calculator/dp/B0001EMM0G/?tag=goodhousekeeping_auto-append-20&ascsubtag=goodhousekeeping.article.17427,"2017-06-28 18:02:25",1,Detail
313,4,6,amazon_detailx,https://www.amazon.com/Sharpie-Pocket-Style-Highlighters-Fluorescent-27162PP/dp/B002TTOZ1U/ref=sr_1_14?s=office-products&ie=UTF8&qid=1498617096&sr=1-14&keywords=sharpie+pocket+highlighter,"2017-06-28 18:02:25",1,Detail
314,4,6,amazon_detailx,https://www.amazon.com/Crayola-Colored-Pencils-Assorted-Colors/dp/B00004YSXF/ref=sr_1_1?s=toys-and-games&ie=UTF8&qid=1498591068&sr=1-1&keywords=68-4024,"2017-06-28 18:02:25",1,Detail
315,4,6,amazon_detailx,https://www.amazon.com/Crayola-240-Ct-Construction-Paper/dp/B00125Q27M/ref=pd_sbs_201_2?_encoding=UTF8&pd_rd_i=B00125Q27M&pd_rd_r=2NDFJMNKR9EBA7Y4NRDK&pd_rd_w=wy1aL&pd_rd_wg=WjVkX&psc=1&refRID=2NDFJMNKR9EBA7Y4NRDK,"2017-06-28 18:02:25",1,Detail
316,4,6,amazon_detailx,https://www.amazon.com/Elmers-Purpose-School-Washable-0-24-ounce/dp/B001E69WBW/ref=sr_1_1?ie=UTF8&qid=1498592094&sr=8-1&keywords=Elmer%27s+Washable+All-Purpose+School+Glue+Stick,"2017-06-28 18:02:25",1,Detail
317,4,6,amazon_detailx,https://www.amazon.com/Elmers-Washable-No-Run-School-E304/dp/B000Q3KHCM/?tag=goodhousekeeping_auto-append-20&ascsubtag=goodhousekeeping.article.17427,"2017-06-28 18:02:25",1,Detail
318,4,6,amazon_detailx,https://www.amazon.com/Fiskars-01-005434-Travel-Folding-Scissors/dp/B003VWHN0O/ref=sr_1_1?s=arts-crafts&ie=UTF8&qid=1498621294&sr=1-1&keywords=Fiskars®+Folding+Scissors,"2017-06-28 18:02:25",1,Detail
319,4,6,amazon_detailx,https://www.amazon.com/Crayola-12-Ultra-Clean-Washable-Markers/dp/B003HGGPLW/?tag=goodhousekeeping_auto-append-20&ascsubtag=goodhousekeeping.article.17427,"2017-06-28 18:02:25",1,Detail
320,4,6,amazon_detailx,https://www.amazon.com/AUTOSPOUT-Straw-Ashland-24oz-Monaco/dp/B00YYBBYN8/ref=sr_1_1?ie=UTF8&qid=1498622723&sr=8-1&keywords=contigo+Ashland,"2017-06-28 18:02:25",1,Detail
321,4,6,amazon_detailx,https://www.amazon.com/SanDisk-Cruzer-Glide-Flash-SDCZ60-032G-B35/dp/B008AF380Q/ref=sr_1_1?ie=UTF8&qid=1498622983&sr=8-1&keywords=SANDISK+Cruzer+Glide+Flash+Drive+32GB+USB+2.0+Black,"2017-06-28 18:02:25",1,Detail
322,4,6,amazon_detailx,https://www.amazon.com/Westcott-Pointed-Scissors-Antimicrobial-14597-200/dp/B00N3BGF7A/ref=sr_1_4?ie=UTF8&qid=1498623152&sr=8-4&keywords=Westcott®+Pointed+Kids+Scissors%2C+5+in.+Length%2C+Antimicrobial,"2017-06-28 18:02:25",1,Detail
323,1,6,walmart_detail,https://www.walmart.com/ip/Advantus-Binder-Pencil-Pouch/19691446?action=product_interest&action_type=title&beacon_version=1.0.2&bucket_id=irsbucketdefault&client_guid=0fd9a04f-e0a8-44c3-8a30-56c431d2ed2a&config_id=2&customer_id_enc&findingMethod=p13n&guid=0fd9a04f-e0a8-44c3-8a30-56c431d2ed2a&item_id=19691446&parent_anchor_item_id=41074045&parent_item_id=41074045&placement_id=irs-2-m2&reporter=recommendations&source=new_site&strategy=PWVAV&visitor_id=c8U00fKxW_aluCnl_eaNGQ,"2017-06-29 19:39:31",1,Detail
324,1,6,walmart_detail,https://www.walmart.com/ip/Elmer-s-Washable-School-Glue-Sticks-Disappearing-Purple-4-Pack/25862849?action=product_interest&action_type=title&beacon_version=1.0.2&bucket_id=irsbucketdefault&client_guid=63ad8ee1-a828-4f14-8d91-bf88e4f08a7d&config_id=2&customer_id_enc&findingMethod=p13n&guid=63ad8ee1-a828-4f14-8d91-bf88e4f08a7d&item_id=25862849&parent_anchor_item_id=20434261&parent_item_id=20434261&placement_id=irs-2-m2&reporter=recommendations&source=new_site&strategy=PWVUB&visitor_id=c8U00fKxW_aluCnl_eaNGQ,"2017-06-29 19:39:31",1,Detail
325,1,6,walmart_detail,https://www.walmart.com/ip/Master-Lock-Combination-Lock/16879737#about-item,"2017-06-29 19:39:31",1,Detail
326,1,6,walmart_detail,https://www.walmart.com/ip/Dixon-Ticonderoga-No.-2-Pre-Sharpened-Pencil-30-count/19599042,"2017-06-29 19:39:31",1,Detail
327,47,6,target_detail,https://www.target.com/p/contigo-autospout-174-24oz-ashland-straw-water-bottle/-/A-51789970?lnk=rec%7Cadaptpdph1%7Crelated_prods_vv%7Cadaptpdph1%7C51789970%7C0,"2017-06-29 19:39:31",1,Detail
328,4,6,amazon,https://www.amazon.com/Crayola-68-4024-Colored-Pencils-24ct/dp/B00GM47QG4/ref=pd_sbs_21_3?_encoding=UTF8&pd_rd_i=B00GM47QG4&pd_rd_r=XSJBBCVZQFMZGBP9MP9N&pd_rd_w=TjzXU&pd_rd_wg=1decE&psc=1&refRID=XSJBBCVZQFMZGBP9MP9N,"2017-06-29 22:48:38",1,Detail
329,4,6,amazon_detailx,https://www.amazon.com/Crayola-68-4024-Colored-Pencils-24ct/dp/B00GM47QG4/ref=pd_sbs_21_3?_encoding=UTF8&pd_rd_i=B00GM47QG4&pd_rd_r=XSJBBCVZQFMZGBP9MP9N&pd_rd_w=TjzXU&pd_rd_wg=1decE&psc=1&refRID=XSJBBCVZQFMZGBP9MP9N,"2017-06-30 01:59:41",1,Detail
330,109,4,macmall_d,http://www.macmall.com/s?rch=&man=Plantronics&rpp=100,"2017-06-30 21:13:08",1,Discovery
331,1,7,walmart_detail,https://www.walmart.com/ip/GoPro-CHDHS-102/49933596,"2017-07-03 19:24:51",1,Detail
332,1,7,walmart_detail,https://www.walmart.com/ip/GoPro-CHDHX-501/54310056,"2017-07-03 19:24:51",1,Detail
333,1,7,walmart_detail,https://www.walmart.com/ip/GoPro-CHDHS-501/54310059,"2017-07-03 19:24:51",1,Detail
334,4,7,amazon_detailx,https://www.amazon.com/GoPro-CHDHS-102-HERO-Session/dp/B01C80O0ZU/ref=sr_1_1?ie=UTF8&qid=1499104715&sr=8-1&keywords=CHDHS-102,"2017-07-03 19:24:51",1,Detail
335,4,7,amazon_detailx,https://www.amazon.com/GoPro-CHDHX-501-HERO5-Black/dp/B01M14ATO0/ref=sr_1_1?ie=UTF8&qid=1499104753&sr=8-1&keywords=CHDHX-501,"2017-07-03 19:24:51",1,Detail
336,4,7,amazon_detailx,https://www.amazon.com/GoPro-CHDHS-501-HERO5-Session/dp/B01LZTLCFX/ref=sr_1_1?ie=UTF8&qid=1499104794&sr=8-1&keywords=CHDHS-501,"2017-07-03 19:24:51",1,Detail
337,9,7,bestbuy_detail,http://www.bestbuy.com/site/gopro-hero-session-hd-waterproof-action-camera/5015502.p?skuId=5015502,"2017-07-03 19:24:51",1,Detail
338,9,7,bestbuy_detail,http://www.bestbuy.com/site/gopro-hero5-black-4k-action-camera/5579154.p?skuId=5579154,"2017-07-03 19:24:51",1,Detail
339,9,7,bestbuy_detail,http://www.bestbuy.com/site/gopro-hero5-session-4k-action-camera/5579152.p?skuId=5579152,"2017-07-03 19:24:51",1,Detail
340,88,7,adorama_detail,https://www.adorama.com/gpchdhs101.html,"2017-07-03 19:24:51",1,Detail
341,88,7,adorama_detail,https://www.adorama.com/gph5b.html,"2017-07-03 19:24:51",1,Detail
342,88,7,adorama_detail,https://www.adorama.com/gpchdhs501.html,"2017-07-03 19:24:51",1,Detail
343,97,7,bhphotovideo_detail,https://www.bhphotovideo.com/c/product/1274419-REG/gopro_chdhx_501_hero5_black.html,"2017-07-03 19:24:51",1,Detail
344,97,7,bhphotovideo_detail,https://www.bhphotovideo.com/c/product/1236582-REG/gopro_chdhs_102_hero_session.html,"2017-07-03 19:24:51",1,Detail
345,97,7,bhphotovideo_detail,https://www.bhphotovideo.com/c/search?Ntt=CHDHS-501&N=0&InitialSearch=yes&sts=ma&Top+Nav-Search=,"2017-07-03 19:24:51",1,Detail
346,104,7,frys_detail,http://frys.com/product/8850532?site=sr:SEARCH:MAIN_RSLT_PG,"2017-07-03 19:24:51",1,Detail
347,104,7,frys_detail,http://frys.com/product/8964663?site=sr:SEARCH:MAIN_RSLT_PG,"2017-07-03 19:24:51",1,Detail
348,104,7,frys_detail,http://frys.com/product/8964683?site=sr:SEARCH:MAIN_RSLT_PG,"2017-07-03 19:24:51",1,Detail
349,115,7,newegg_detail,https://www.newegg.com/Product/Product.aspx?Item=9SIA29P5HB7753&cm_re=CHDHS-102-_-30-256-015-_-Product,"2017-07-03 19:24:51",1,Detail
350,115,7,newegg_detail,https://www.newegg.com/Product/Product.aspx?Item=9SIA3785RY2722&cm_re=CHDHX-501-_-30-256-016-_-Product,"2017-07-03 19:24:51",1,Detail
351,115,7,newegg_detail,https://www.newegg.com/Product/Product.aspx?Item=9SIA7XV57B7648&cm_re=CHDHS-501-_-30-256-017-_-Product,"2017-07-03 19:24:51",1,Detail
352,1,6,walmart_detail,https://www.walmart.com/ip/Master-Lock-Combination-Lock/16879737#about-item,"2017-07-03 21:23:40",1,Detail
353,1,6,walmart_detail,https://www.walmart.com/ip/Elmer-s-Washable-School-Glue-Sticks-Disappearing-Purple-4-Pack/25862849?action=product_interest&action_type=title&beacon_version=1.0.2&bucket_id=irsbucketdefault&client_guid=63ad8ee1-a828-4f14-8d91-bf88e4f08a7d&config_id=2&customer_id_enc&findingMethod=p13n&guid=63ad8ee1-a828-4f14-8d91-bf88e4f08a7d&item_id=25862849&parent_anchor_item_id=20434261&parent_item_id=20434261&placement_id=irs-2-m2&reporter=recommendations&source=new_site&strategy=PWVUB&visitor_id=c8U00fKxW_aluCnl_eaNGQ,"2017-07-03 21:23:40",1,Detail
354,1,6,walmart_detail,https://www.walmart.com/ip/Advantus-Binder-Pencil-Pouch/19691446?action=product_interest&action_type=title&beacon_version=1.0.2&bucket_id=irsbucketdefault&client_guid=0fd9a04f-e0a8-44c3-8a30-56c431d2ed2a&config_id=2&customer_id_enc&findingMethod=p13n&guid=0fd9a04f-e0a8-44c3-8a30-56c431d2ed2a&item_id=19691446&parent_anchor_item_id=41074045&parent_item_id=41074045&placement_id=irs-2-m2&reporter=recommendations&source=new_site&strategy=PWVAV&visitor_id=c8U00fKxW_aluCnl_eaNGQ,"2017-07-03 21:23:40",1,Detail
355,4,6,amazon_detailx,https://www.amazon.com/Crayola-Colored-Pencils-Assorted-Colors/dp/B00004YSXF/ref=sr_1_1?s=toys-and-games&ie=UTF8&qid=1498591068&sr=1-1&keywords=68-4024,"2017-07-03 21:23:40",1,Detail
356,4,6,amazon_detailx,https://www.amazon.com/Crayola-240-Ct-Construction-Paper/dp/B00125Q27M/ref=pd_sbs_201_2?_encoding=UTF8&pd_rd_i=B00125Q27M&pd_rd_r=2NDFJMNKR9EBA7Y4NRDK&pd_rd_w=wy1aL&pd_rd_wg=WjVkX&psc=1&refRID=2NDFJMNKR9EBA7Y4NRDK,"2017-07-03 21:23:40",1,Detail
357,4,6,amazon_detailx,https://www.amazon.com/Crayola-12-Ultra-Clean-Washable-Markers/dp/B003HGGPLW/?tag=goodhousekeeping_auto-append-20&ascsubtag=goodhousekeeping.article.17427,"2017-07-03 21:23:40",1,Detail
358,4,6,amazon_detailx,https://www.amazon.com/Five-Star-Notebook-Subject-Customizable/dp/B0091G7J9O/ref=sr_1_10?ie=UTF8&qid=1498619816&sr=8-10&keywords=Five+Star+College+Ruled+Wirebound+1+Subject+Notebook,"2017-07-03 21:23:40",1,Detail
359,1,6,walmart,https://www.walmart.com/ip/Five-Star-1-Subject-Wirebound-Notebook-Wide-Rule-100-Sheets/16828180?action=product_interest&action_type=title&beacon_version=1.0.2&bucket_id=irsbucketdefault&client_guid=162e6ea9-3a0e-4ab3-8229-4a8cf3f4daed&config_id=2&customer_id_enc&findingMethod=p13n&guid=162e6ea9-3a0e-4ab3-8229-4a8cf3f4daed&item_id=16828180&parent_anchor_item_id=14931529&parent_item_id=14931529&placement_id=irs-2-m3&reporter=recommendations&source=new_site&strategy=PWVUB&visitor_id=XrdZF4mtT-aV3fHkd-z4Sc,"2017-07-04 16:37:28",1,Detail
360,4,6,amazon_detailx,https://www.amazon.com/Dixon-Ticonderoga-Wood-Cased-Pre-Sharpened-13830/dp/B006CSPZK4/?tag=goodhousekeeping_auto-append-20&ascsubtag=goodhousekeeping.article.17427,"2017-07-05 16:37:48",1,Detail
361,97,7,bhphotovideo_detail,https://www.bhphotovideo.com/c/product/1274433-REG/gopro_chdhs_501_hero5_session.html,"2017-07-05 20:49:21",1,Detail
362,1,7,walmart_detail,https://www.walmart.com/ip/GoPro-HERO-Session-Bonus-Bundle/54445622,"2017-07-06 01:28:40",1,Detail
363,4,7,amazon_detailx,https://www.amazon.com/GoPro-HERO-Session-Holiday-Promo/dp/B01MEF5QLD/ref=sr_1_1?ie=UTF8&qid=1499304255&sr=8-1&keywords=CHDCQ-102,"2017-07-06 01:28:40",1,Detail
364,88,7,adorama_detail,https://www.adorama.com/gpchdhs102.html?searchinfo=chdcq-102+&searchredirect=true,"2017-07-06 01:28:40",1,Detail
365,97,7,bhphotovideo_detail,https://www.bhphotovideo.com/c/product/1269839-REG/gopro_chdcq_102_hero_session_bundle_floating_hand.html,"2017-07-06 01:28:40",1,Detail
366,104,7,frys_detail,http://frys.com/product/8956003?site=sr:SEARCH:MAIN_RSLT_PG,"2017-07-06 01:28:40",1,Detail
367,1,6,walmart_detail,https://www.walmart.com/ip/Five-Star-1-Subject-Wirebound-Notebook-Wide-Rule-100-Sheets/16828180?action=product_interest&action_type=title&beacon_version=1.0.2&bucket_id=irsbucketdefault&client_guid=aa1e5576-e914-45cb-8efd-914eae3388b5&config_id=2&customer_id_enc&findingMethod=p13n&guid=aa1e5576-e914-45cb-8efd-914eae3388b5&item_id=16828180&parent_anchor_item_id=14931529&parent_item_id=14931529&placement_id=irs-2-m3&reporter=recommendations&source=new_site&strategy=PWVUB&visitor_id=XrdZF4mtT-aV3fHkd-z4Sc,"2017-07-06 17:57:30",1,Detail
368,4,8,amazon_detailx,https://www.amazon.com/3M-Protecta-1191209-Construction-Capacity/dp/B0069018BK/ref=sr_1_1?ie=UTF8&qid=1499369058&sr=8-1&keywords=1191209,"2017-07-06 19:26:38",1,Detail
369,4,8,amazon_detailx,https://www.amazon.com/Protecta-Chain-Assembly-Swivel-1350150/dp/B00LMJ0GQG/ref=sr_1_1?ie=UTF8&qid=1499369029&sr=8-1&keywords=1350150,"2017-07-06 19:26:38",1,Detail
370,4,8,amazon_detailx,https://www.amazon.com/3M-DBI-SALA-3101277-Fall-Protection/dp/B00G99SNC8/ref=sr_1_1?ie=UTF8&qid=1499369018&sr=8-1&keywords=3101277,"2017-07-06 19:26:38",1,Detail
371,4,8,amazon_detailx,https://www.amazon.com/3M-3590500-Retracting-Galvanized-Thermoplastic/dp/B00CNAODUI/ref=sr_1_1?ie=UTF8&qid=1499369008&sr=8-1&keywords=3590500,"2017-07-06 19:26:38",1,Detail
372,4,8,amazon_detailx,https://www.amazon.com/3M-3590517-Retracting-Galvanized-Thermoplastic/dp/B00DHIS8J2/ref=sr_1_1?ie=UTF8&qid=1499368997&sr=8-1&keywords=3590517,"2017-07-06 19:26:38",1,Detail
373,4,8,amazon_detailx,https://www.amazon.com/DEWALT-D25501K-16-Inch-Combination-Hammer/dp/B004BG4Z0A/ref=sr_1_1?ie=UTF8&qid=1499368955&sr=8-1&keywords=D25501K,"2017-07-06 19:26:38",1,Detail
374,4,8,amazon_detailx,https://www.amazon.com/DEWALT-DCH273P2-Brushless-Rotary-Batteries/dp/B00WG75AKA/ref=sr_1_1?ie=UTF8&qid=1499368944&sr=8-1&keywords=DCH273P2,"2017-07-06 19:26:38",1,Detail
375,4,8,amazon_detailx,https://www.amazon.com/DEWALT-DCK290L2-20-Volt-Li-Ion-Hammer/dp/B0052MIJN6/ref=sr_1_1?ie=UTF8&qid=1499368935&sr=8-1&keywords=DCK290L2,"2017-07-06 19:26:38",1,Detail
376,4,8,amazon_detailx,https://www.amazon.com/DEWALT-DCK296M2-Lithium-Brushless-Hammerdrill/dp/B00FWLC5XW/ref=sr_1_1?ie=UTF8&qid=1499368922&sr=8-1&keywords=DCK296M2,"2017-07-06 19:26:38",1,Detail
377,4,8,amazon_detailx,https://www.amazon.com/DEWALT-DCK299M2-Lithium-Brushless-Hammerdrill/dp/B01DQ19AP0/ref=sr_1_1?ie=UTF8&qid=1499368911&sr=8-1&keywords=DCK299M2,"2017-07-06 19:26:38",1,Detail
378,4,8,amazon_detailx,https://www.amazon.com/SEPTLS0271196200-Temper-Jackson-Hammers-1196200/dp/B001A84C7I/ref=sr_1_1?ie=UTF8&qid=1499368872&sr=8-1&keywords=1196200,"2017-07-06 19:26:38",1,Detail
379,4,8,amazon_detailx,https://www.amazon.com/Briggs-Stratton-270447-Filter-Element/dp/B0038U3FWE/ref=sr_1_1?ie=UTF8&qid=1499368836&sr=8-1&keywords=270447,"2017-07-06 19:26:38",1,Detail
380,4,8,amazon_detailx,https://www.amazon.com/Stanley-Hardware-Brace-Corner-756114/dp/B01707XCXM/ref=sr_1_3?ie=UTF8&qid=1499368790&sr=8-3&keywords=756114,"2017-07-06 19:26:38",1,Detail
381,4,8,amazon_detailx,https://www.amazon.com/Midland-Metal-270644-Steel-Bulkhd/dp/B00O876Y2E/ref=sr_1_1?ie=UTF8&qid=1499368760&sr=8-1&keywords=270644,"2017-07-06 19:26:38",1,Detail
382,4,8,amazon_detailx,https://www.amazon.com/Guardian-Fall-Protection-11-Foot-Carabineer/dp/B0049MPKWI/ref=sr_1_1?ie=UTF8&qid=1499368661&sr=8-1&keywords=guardian+10900,"2017-07-06 19:26:38",1,Detail
383,4,8,amazon_detailx,https://www.amazon.com/Guardian-Fall-Protection-11173-Construction/dp/B00499C222/ref=sr_1_1?ie=UTF8&qid=1499368615&sr=8-1&keywords=11173,"2017-07-06 19:26:38",1,Detail
384,4,8,amazon_detailx,https://www.amazon.com/Hilti-DS-BF-Medium-Concrete-Blades/dp/B00KGFALAI/ref=sr_1_1?ie=UTF8&qid=1499368568&sr=8-1&keywords=419547,"2017-07-06 19:26:38",1,Detail
385,4,8,amazon_detailx,https://www.amazon.com/JACKSON-PROFESSIONAL-4008000A-MEDIUM-DUTYGREEN/dp/B01M01PYEL/ref=sr_1_1?ie=UTF8&qid=1499368542&sr=8-1&keywords=4008000A,"2017-07-06 19:26:38",1,Detail
386,4,8,amazon_detailx,https://www.amazon.com/Redline-Hot-Water-Hoses-commercial/dp/B004HX5GWI/ref=sr_1_1_a_it?ie=UTF8&qid=1499368531&sr=8-1&keywords=4009100A,"2017-07-06 19:26:38",1,Detail
387,4,8,amazon_detailx,https://www.amazon.com/Irwin-25130-Classic-Circular-Blade/dp/B000OFNME2/ref=sr_1_9?ie=UTF8&qid=1499368503&sr=8-9&keywords=25130,"2017-07-06 19:26:38",1,Detail
388,4,8,amazon_detailx,https://www.amazon.com/Irwin-93718-Hex-Shank-Holder/dp/B0002UKYV8/ref=sr_1_1?ie=UTF8&qid=1499368491&sr=8-1&keywords=93718,"2017-07-06 19:26:38",1,Detail
389,4,8,amazon_detailx,https://www.amazon.com/Lenox-Tools-22751OSB618R-Reciprocal-Blades/dp/B003D642KM/ref=sr_1_1?ie=UTF8&qid=1499368437&sr=8-1&keywords=22751OSB618R,"2017-07-06 19:26:38",1,Detail
390,4,8,amazon_detailx,https://www.amazon.com/Cutting-Reciprocating-Technology-Bi-Metal-8-inch/dp/B004H1WXGC/ref=sr_1_1?ie=UTF8&qid=1499368425&sr=8-1&keywords=22754OSB818R,"2017-07-06 19:26:38",1,Detail
391,4,8,amazon_detailx,https://www.amazon.com/Milwaukee-2712-22-Fuel-Rotary-Hammer/dp/B00OTXQT1I/ref=sr_1_1?ie=UTF8&qid=1499368341&sr=8-1&keywords=2712-22,"2017-07-06 19:26:38",1,Detail
392,4,8,amazon_detailx,https://www.amazon.com/Milwaukee-2729-22-Fuel-Deep-Band/dp/B00LBHJD5Y/ref=sr_1_1?ie=UTF8&qid=1499368330&sr=8-1&keywords=2729-22,"2017-07-06 19:26:38",1,Detail
393,4,8,amazon_detailx,https://www.amazon.com/Milwaukee-2753-22-M18-Fuel-Driver/dp/B01677O79E/ref=sr_1_1?ie=UTF8&qid=1499368310&sr=8-1&keywords=2753-22,"2017-07-06 19:26:38",1,Detail
394,4,8,amazon_detailx,https://www.amazon.com/Milwaukee-2897-22-Fuel-2-tool-Combo/dp/B017G5GCKS/ref=sr_1_1?ie=UTF8&qid=1499368297&sr=8-1&keywords=2897-22,"2017-07-06 19:26:38",1,Detail
395,4,8,amazon_detailx,https://www.amazon.com/Milwaukee-6232-21-Deep-Band-Case/dp/B006YCWJBG/ref=sr_1_1?ie=UTF8&qid=1499368276&sr=8-1&keywords=6232-21,"2017-07-06 19:26:38",1,Detail
396,4,8,amazon_detailx,https://www.amazon.com/3M-Value-Duct-Tape-Silver/dp/B004M8SILE/ref=pd_sbs_328_1?_encoding=UTF8&pd_rd_i=B004M8SILE&pd_rd_r=89503Y81K9QRAG1X2XPB&pd_rd_w=TAJ53&pd_rd_wg=wr7g0&psc=1&refRID=89503Y81K9QRAG1X2XPB,"2017-07-06 19:26:38",1,Detail
397,4,8,amazon_detailx,https://www.amazon.com/Pack-3M-CP-25WB-Barrier-Sealant/dp/B003XWAF2A/ref=sr_1_2?ie=UTF8&qid=1499368158&sr=8-2&keywords=3m+25WB%2B%C2%A0%C2%A0%C2%A0,"2017-07-06 19:26:38",1,Detail
398,4,8,amazon_detailx,https://www.amazon.com/ScotchBlue-Painters-Multi-Use-1-88-Inch-60-Yard/dp/B013B1N0CE/ref=sr_1_2?ie=UTF8&qid=1499368251&sr=8-2&keywords=2090-48B-2PK,"2017-07-06 19:26:38",1,Detail
399,4,8,amazon_detailx,https://www.amazon.com/3M-Particulate-Respirator-8271-Pack/dp/B0726291LN/ref=sr_1_1?ie=UTF8&qid=1499368084&sr=8-1&keywords=8271,"2017-07-06 19:26:38",1,Detail
400,4,8,amazon_detailx,https://www.amazon.com/3M-Particulate-Respirator-8210-Pack/dp/B008MCUZZS/ref=sr_1_1?ie=UTF8&qid=1499368098&sr=8-1&keywords=8210,"2017-07-06 19:26:38",1,Detail
401,4,8,amazon_detailx,https://www.amazon.com/Great-White-3GX-19-d322-Large/dp/B00XF6X8A0/ref=sr_1_1?ie=UTF8&qid=1499367935&sr=8-1&keywords=19-D322,"2017-07-06 19:26:38",1,Detail
402,4,8,amazon_detailx,https://www.amazon.com/Great-White-3GX-19-d322-Extra/dp/B00XF7JN7Q/ref=sr_1_3?ie=UTF8&qid=1499367935&sr=8-3&keywords=19-D322,"2017-07-06 19:26:38",1,Detail
403,4,8,amazon_detailx,https://www.amazon.com/Maxiflex-34-874-Ultimate-Nitrile-Gloves/dp/B00P4PJOWG/ref=sr_1_2?ie=UTF8&qid=1499367914&sr=8-2&keywords=34-874%2FL,"2017-07-06 19:26:38",1,Detail
404,4,8,amazon_detailx,https://www.amazon.com/ATG-34-874-MaxiFlex-Ultimate-Micro-Foam/dp/B004H0C0WA/ref=sr_1_1?ie=UTF8&qid=1499367899&sr=8-1&keywords=34-874%2FXL,"2017-07-06 19:26:38",1,Detail
405,4,8,amazon_detailx,https://www.amazon.com/Protective-Carpet-Film-Protection-Roll/dp/B000UXFCXM/ref=sr_1_2?ie=UTF8&qid=1499367849&sr=8-2&keywords=CS36200,"2017-07-06 19:26:38",1,Detail
406,4,8,amazon_detailx,https://www.amazon.com/Surface-Shields-CS36500-Carpet-36inx500ft/dp/B000LF5UIG/ref=sr_1_1?ie=UTF8&qid=1499367838&sr=8-1&keywords=CS36500,"2017-07-06 19:26:38",1,Detail
407,4,8,amazon_detailx,https://www.amazon.com/SurfaceShields-CM2436W4-Clean-Adhesive-Sheets/dp/B007X5WM8I/ref=sr_1_1?ie=UTF8&qid=1499367826&sr=8-1&keywords=CM2436W4,"2017-07-06 19:26:38",1,Detail
408,4,8,amazon_detailx,https://www.amazon.com/Pyramex-Disposable-Corded-Earplugs-100/dp/B0001YXOF8/ref=sr_1_1?ie=UTF8&qid=1499367816&sr=8-1&keywords=Pyramex+Safety+DP1001,"2017-07-06 19:26:38",1,Detail
409,4,8,amazon_detailx,https://www.amazon.com/Pyramex-Lightweight-Aluminum-Hard-Adapter/dp/B0009JN540/ref=sr_1_1?ie=UTF8&qid=1499367794&sr=8-1&keywords=Pyramex+Safety+HHAA,"2017-07-06 19:26:38",1,Detail
410,4,8,amazon_detailx,https://www.amazon.com/PYRAMEX-INTRUDER-SAFETY-GLASSES-S4110S/dp/B00M7D8ULY/ref=sr_1_1?ie=UTF8&qid=1499367750&sr=8-1&keywords=S4110S,"2017-07-06 19:26:38",1,Detail
411,4,8,amazon_detailx,https://www.amazon.com/Pyramex-Intruder-Glasses-Gray-Hardcoated-S4120S/dp/B00TJRTUHE/ref=sr_1_1?ie=UTF8&qid=1499367730&sr=8-1&keywords=S4120S,"2017-07-06 19:26:38",1,Detail
412,4,8,amazon_detailx,https://www.amazon.com/Original-Craftsman-Husqvarna-170162-ROD-ASM-TIE-BALL-JO/dp/B000K1HH7S/ref=sr_1_1?ie=UTF8&qid=1499367682&sr=8-1&keywords=170162,"2017-07-06 19:26:38",1,Detail
413,4,8,amazon_detailx,https://www.amazon.com/Adhesive-Anchoring-System-Pure110-21/dp/B014V67QU0/ref=sr_1_1?ie=UTF8&qid=1499367620&sr=8-1&keywords=08321SD-PWR,"2017-07-06 19:26:38",1,Detail
414,4,8,amazon_detailx,https://www.amazon.com/Powers-Fasteners-08605-PWR-Adhesive-Anchoring/dp/B017EPCKTM/ref=sr_1_1?ie=UTF8&qid=1499367590&sr=8-1&keywords=08605-PWR,"2017-07-06 19:26:38",1,Detail
415,4,8,amazon_detailx,https://www.amazon.com/Powers-AC100-280ml-QUIKSHOT-8478SD/dp/B01EGI6VY0/ref=sr_1_2?ie=UTF8&qid=1499367602&sr=8-2&keywords=8478SD,"2017-07-06 19:26:38",1,Detail
416,4,8,amazon_detailx,https://www.amazon.com/Ramset-Powder-Actuated-Yellow-9274838/dp/B01D8UEW2U/ref=sr_1_1?ie=UTF8&qid=1499367554&sr=8-1&keywords=4RS27,"2017-07-06 19:26:38",1,Detail
417,4,8,amazon_detailx,https://www.amazon.com/ITW-Ramset-Head-T3034B-Concrete/dp/B002JUQXUU/ref=sr_1_1?ie=UTF8&qid=1499367538&sr=8-1&keywords=T3034B,"2017-07-06 19:26:38",1,Detail
418,4,8,amazon_detailx,https://www.amazon.com/Keep-Clean-189119-Latching-Billet/dp/B003OD4WS6/ref=sr_1_3?ie=UTF8&qid=1499367492&sr=8-3&keywords=189119,"2017-07-06 19:26:38",1,Detail
419,4,8,amazon_detailx,https://www.amazon.com/Monroe-63620-Strut-Mate-Strut-Boot/dp/B000C55MYM/ref=sr_1_1?ie=UTF8&qid=1499367432&sr=8-1&keywords=63620,"2017-07-06 19:26:38",1,Detail
420,4,8,amazon_detailx,https://www.amazon.com/Moroso-63650-Quart-Expansion-Tank/dp/B000COU2J8/ref=sr_1_1?ie=UTF8&qid=1499367444&sr=8-1&keywords=63650,"2017-07-06 19:26:38",1,Detail
